date,type,active_license_count,active_license_price,inactive_license_count,daily_active_diff,daily_price_diff,daily_inactive_diff
2024-02-26,SUPERVISION,8,40000.0,4,-1.0,-5000.0,-1.0
2024-02-27,PASS,11,1100.0,1,2.0,200.0,0.0
2024-02-27,SIM,6,6000.0,3,-1.0,-1000.0,1.0
2024-02-27,SUPERVISION,8,40000.0,4,0.0,0.0,0.0
2024-02-28,PASS,11,1100.0,1,0.0,0.0,0.0
2024-02-28,SIM,6,6000.0,4,0.0,0.0,1.0
2024-02-28,SUPERVISION,8,40000.0,3,0.0,0.0,-1.0
2024-02-29,PASS,11,1100.0,2,0.0,0.0,1.0
2024-02-29,SIM,5,5000.0,3,-1.0,-1000.0,-1.0
2024-02-29,SUPERVISION,8,40000.0,4,0.0,0.0,1.0
2024-03-01,PASS,12,1200.0,1,1.0,100.0,-1.0
2024-03-01,SIM,5,5000.0,3,0.0,0.0,0.0
2024-03-01,SUPERVISION,8,40000.0,4,0.0,0.0,0.0
2024-03-02,PASS,13,1300.0,1,1.0,100.0,0.0
2024-03-02,SIM,5,5000.0,2,0.0,0.0,-1.0
2024-03-02,SUPERVISION,8,40000.0,4,0.0,0.0,0.0
2024-03-03,PASS,11,1100.0,1,-2.0,-200.0,0.0
2024-03-03,SIM,6,6000.0,3,1.0,1000.0,1.0
2024-03-03,SUPERVISION,9,45000.0,3,1.0,5000.0,-1.0
2024-03-04,PASS,11,1100.0,1,0.0,0.0,0.0
2024-03-04,SIM,6,6000.0,3,0.0,0.0,0.0
2024-03-04,SUPERVISION,10,50000.0,3,1.0,5000.0,0.0
2024-03-05,PASS,11,1100.0,1,0.0,0.0,0.0
2024-03-05,SIM,6,6000.0,4,0.0,0.0,1.0
2024-03-05,SUPERVISION,10,50000.0,2,0.0,0.0,-1.0
2024-03-06,PASS,13,1300.0,1,2.0,200.0,0.0
2024-03-06,SIM,6,6000.0,3,0.0,0.0,-1.0
2024-03-06,SUPERVISION,10,50000.0,3,0.0,0.0,1.0
2024-03-07,PASS,12,1200.0,1,-1.0,-100.0,0.0
2024-03-07,SIM,6,6000.0,3,0.0,0.0,0.0
2024-03-07,SUPERVISION,11,55000.0,3,1.0,5000.0,0.0
2024-03-08,PASS,12,1200.0,1,0.0,0.0,0.0
2024-03-08,SIM,5,5000.0,3,-1.0,-1000.0,0.0
2024-03-08,SUPERVISION,13,65000.0,2,2.0,10000.0,-1.0
2024-03-09,PASS,12,1200.0,1,0.0,0.0,0.0
2024-03-09,SIM,5,5000.0,3,0.0,0.0,0.0
2024-03-09,SUPERVISION,12,60000.0,3,-1.0,-5000.0,1.0
2024-03-10,PASS,12,1200.0,1,0.0,0.0,0.0
2024-03-10,SIM,5,5000.0,3,0.0,0.0,0.0
2024-03-10,SUPERVISION,13,65000.0,2,1.0,5000.0,-1.0
2024-03-11,PASS,12,1200.0,1,0.0,0.0,0.0
2024-03-11,SIM,6,6000.0,3,1.0,1000.0,0.0
2024-03-11,SUPERVISION,12,60000.0,2,-1.0,-5000.0,0.0
2024-03-12,PASS,11,1100.0,1,-1.0,-100.0,0.0
2024-03-12,SIM,5,5000.0,3,-1.0,-1000.0,0.0
2024-03-12,SUPERVISION,12,60000.0,4,0.0,0.0,2.0
2024-03-13,PASS,11,1100.0,1,0.0,0.0,0.0
2024-03-13,SIM,5,5000.0,3,0.0,0.0,0.0
2024-03-13,SUPERVISION,12,60000.0,4,0.0,0.0,0.0
2024-03-14,PASS,11,1100.0,1,0.0,0.0,0.0
2024-03-14,SIM,5,5000.0,3,0.0,0.0,0.0
2024-03-14,SUPERVISION,11,55000.0,5,-1.0,-5000.0,1.0
2024-03-15,PASS,11,1100.0,1,0.0,0.0,0.0
2024-03-15,SIM,6,6000.0,2,1.0,1000.0,-1.0
2024-03-15,SUPERVISION,11,55000.0,5,0.0,0.0,0.0
2024-03-16,PASS,12,1200.0,1,1.0,100.0,0.0
2024-03-16,SIM,5,5000.0,3,-1.0,-1000.0,1.0
2024-03-16,SUPERVISION,11,55000.0,4,0.0,0.0,-1.0
2024-03-17,PASS,11,1100.0,2,-1.0,-100.0,1.0
2024-03-17,SIM,5,5000.0,3,0.0,0.0,0.0
2024-03-17,SUPERVISION,12,60000.0,3,1.0,5000.0,-1.0
2024-03-18,PASS,11,1100.0,2,0.0,0.0,0.0
2024-03-18,SIM,5,5000.0,1,0.0,0.0,-2.0
2024-03-18,SUPERVISION,11,55000.0,6,-1.0,-5000.0,3.0
2024-03-19,PASS,12,1200.0,1,1.0,100.0,-1.0
2024-03-19,SIM,5,5000.0,1,0.0,0.0,0.0
2024-03-19,SUPERVISION,11,55000.0,6,0.0,0.0,0.0
2024-03-20,PASS,11,1100.0,1,-1.0,-100.0,0.0
2024-03-20,SIM,5,5000.0,1,0.0,0.0,0.0
2024-03-20,SUPERVISION,12,60000.0,6,1.0,5000.0,0.0
2024-03-21,PASS,12,1200.0,2,1.0,100.0,1.0
2024-03-21,SIM,5,5000.0,2,0.0,0.0,1.0
2024-03-21,SUPERVISION,11,55000.0,4,-1.0,-5000.0,-2.0
2024-03-22,PASS,13,1300.0,1,1.0,100.0,-1.0
2024-03-22,SIM,5,5000.0,2,0.0,0.0,0.0
2024-03-22,SUPERVISION,10,50000.0,5,-1.0,-5000.0,1.0
2024-03-23,PASS,13,1300.0,1,0.0,0.0,0.0
2024-03-23,SIM,6,6000.0,2,1.0,1000.0,0.0
2024-03-23,SUPERVISION,10,50000.0,4,0.0,0.0,-1.0
2024-03-24,PASS,14,1400.0,1,1.0,100.0,0.0
2024-03-24,SIM,6,6000.0,2,0.0,0.0,0.0
2024-03-24,SUPERVISION,9,45000.0,4,-1.0,-5000.0,0.0
2024-03-25,PASS,12,1200.0,1,-2.0,-200.0,0.0
2024-03-25,SIM,7,7000.0,2,1.0,1000.0,0.0
2024-03-25,SUPERVISION,10,50000.0,4,1.0,5000.0,0.0
2024-03-26,PASS,13,1300.0,1,1.0,100.0,0.0
2024-03-26,SIM,8,8000.0,2,1.0,1000.0,0.0
2024-03-26,SUPERVISION,7,35000.0,5,-3.0,-15000.0,1.0
2024-03-27,PASS,13,1300.0,1,0.0,0.0,0.0
2024-03-27,SIM,7,7000.0,3,-1.0,-1000.0,1.0
2024-03-27,SUPERVISION,7,35000.0,5,0.0,0.0,0.0
2024-03-28,PASS,12,1200.0,1,-1.0,-100.0,0.0
2024-03-28,SIM,5,5000.0,3,-2.0,-2000.0,0.0
2024-03-28,SUPERVISION,11,55000.0,4,4.0,20000.0,-1.0
2024-03-29,PASS,12,1200.0,1,0.0,0.0,0.0
2024-03-29,SIM,6,6000.0,2,1.0,1000.0,-1.0
2024-03-29,SUPERVISION,10,50000.0,5,-1.0,-5000.0,1.0
2024-03-30,PASS,12,1200.0,2,0.0,0.0,1.0
2024-03-30,SIM,6,6000.0,2,0.0,0.0,0.0
2024-03-30,SUPERVISION,10,50000.0,4,0.0,0.0,-1.0
2024-03-31,PASS,12,1200.0,1,0.0,0.0,-1.0
2024-03-31,SIM,6,6000.0,2,0.0,0.0,0.0
2024-03-31,SUPERVISION,12,60000.0,3,2.0,10000.0,-1.0
2024-04-01,PASS,12,1200.0,0,0.0,0.0,-1.0
2024-04-01,SIM,7,7000.0,2,1.0,1000.0,0.0
2024-04-01,SUPERVISION,11,55000.0,4,-1.0,-5000.0,1.0
2024-04-02,PASS,12,1200.0,0,0.0,0.0,0.0
2024-04-02,SIM,7,7000.0,2,0.0,0.0,0.0
2024-04-02,SUPERVISION,10,50000.0,5,-1.0,-5000.0,1.0
2024-04-03,PASS,13,1300.0,0,1.0,100.0,0.0
2024-04-03,SIM,7,7000.0,2,0.0,0.0,0.0
2024-04-03,SUPERVISION,10,50000.0,4,0.0,0.0,-1.0
2024-04-04,PASS,12,1200.0,0,-1.0,-100.0,0.0
2024-04-04,SIM,7,7000.0,2,0.0,0.0,0.0
2024-04-04,SUPERVISION,9,45000.0,6,-1.0,-5000.0,2.0
2024-04-05,PASS,12,1200.0,0,0.0,0.0,0.0
2024-04-05,SIM,7,7000.0,3,0.0,0.0,1.0
2024-04-05,SUPERVISION,10,50000.0,4,1.0,5000.0,-2.0
2024-04-06,PASS,13,1300.0,0,1.0,100.0,0.0
2024-04-06,SIM,6,6000.0,3,-1.0,-1000.0,0.0
2024-04-06,SUPERVISION,9,45000.0,5,-1.0,-5000.0,1.0
2024-04-07,PASS,13,1300.0,0,0.0,0.0,0.0
2024-04-07,SIM,6,6000.0,4,0.0,0.0,1.0
2024-04-07,SUPERVISION,8,40000.0,5,-1.0,-5000.0,0.0
2024-04-08,PASS,12,1200.0,0,-1.0,-100.0,0.0
2024-04-08,SIM,6,6000.0,3,0.0,0.0,-1.0
2024-04-08,SUPERVISION,9,45000.0,6,1.0,5000.0,1.0
2024-04-09,PASS,12,1200.0,0,0.0,0.0,0.0
2024-04-09,SIM,6,6000.0,4,0.0,0.0,1.0
2024-04-09,SUPERVISION,9,45000.0,5,0.0,0.0,-1.0
2024-04-10,PASS,12,1200.0,0,0.0,0.0,0.0
2024-04-10,SIM,6,6000.0,4,0.0,0.0,0.0
2024-04-10,SUPERVISION,10,50000.0,4,1.0,5000.0,-1.0
2024-04-11,PASS,12,1200.0,0,0.0,0.0,0.0
2024-04-11,SIM,6,6000.0,3,0.0,0.0,-1.0
2024-04-11,SUPERVISION,8,40000.0,7,-2.0,-10000.0,3.0
2024-04-12,PASS,13,1300.0,2,1.0,100.0,2.0
2024-04-12,SIM,5,5000.0,4,-1.0,-1000.0,1.0
2024-04-12,SUPERVISION,7,35000.0,5,-1.0,-5000.0,-2.0
2024-04-13,PASS,14,1400.0,0,1.0,100.0,-2.0
2024-04-13,SIM,5,5000.0,3,0.0,0.0,-1.0
2024-04-13,SUPERVISION,8,40000.0,6,1.0,5000.0,1.0
2024-04-14,PASS,14,1400.0,1,0.0,0.0,1.0
2024-04-14,SIM,5,5000.0,3,0.0,0.0,0.0
2024-04-14,SUPERVISION,7,35000.0,6,-1.0,-5000.0,0.0
2024-04-15,PASS,14,1400.0,0,0.0,0.0,-1.0
2024-04-15,SIM,5,5000.0,3,0.0,0.0,0.0
2024-04-15,SUPERVISION,7,35000.0,7,0.0,0.0,1.0
2024-04-16,PASS,13,1300.0,0,-1.0,-100.0,0.0
2024-04-16,SIM,5,5000.0,3,0.0,0.0,0.0
2024-04-16,SUPERVISION,8,40000.0,7,1.0,5000.0,0.0
2024-04-17,PASS,13,1300.0,0,0.0,0.0,0.0
2024-04-17,SIM,5,5000.0,3,0.0,0.0,0.0
2024-04-17,SUPERVISION,9,45000.0,6,1.0,5000.0,-1.0
2024-04-18,PASS,13,1300.0,0,0.0,0.0,0.0
2024-04-18,SIM,5,5000.0,3,0.0,0.0,0.0
2024-04-18,SUPERVISION,8,40000.0,7,-1.0,-5000.0,1.0
2024-04-19,PASS,13,1300.0,0,0.0,0.0,0.0
2024-04-19,SIM,5,5000.0,3,0.0,0.0,0.0
2024-04-19,SUPERVISION,9,45000.0,6,1.0,5000.0,-1.0
2024-04-20,PASS,13,1300.0,0,0.0,0.0,0.0
2024-04-20,SIM,6,6000.0,3,1.0,1000.0,0.0
2024-04-20,SUPERVISION,9,45000.0,5,0.0,0.0,-1.0
2024-04-21,PASS,13,1300.0,0,0.0,0.0,0.0
2024-04-21,SIM,5,5000.0,3,-1.0,-1000.0,0.0
2024-04-21,SUPERVISION,9,45000.0,6,0.0,0.0,1.0
2024-04-22,PASS,12,1200.0,0,-1.0,-100.0,0.0
2024-04-22,SIM,4,4000.0,3,-1.0,-1000.0,0.0
2024-04-22,SUPERVISION,11,55000.0,6,2.0,10000.0,0.0
2024-04-23,PASS,11,1100.0,1,-1.0,-100.0,1.0
2024-04-23,SIM,4,4000.0,4,0.0,0.0,1.0
2024-04-23,SUPERVISION,10,50000.0,6,-1.0,-5000.0,0.0
2024-04-24,PASS,11,1100.0,1,0.0,0.0,0.0
2024-04-24,SIM,4,4000.0,3,0.0,0.0,-1.0
2024-04-24,SUPERVISION,9,45000.0,8,-1.0,-5000.0,2.0
2024-04-25,PASS,11,1100.0,1,0.0,0.0,0.0
2024-04-25,SIM,5,5000.0,3,1.0,1000.0,0.0
2024-04-25,SUPERVISION,10,50000.0,6,1.0,5000.0,-2.0
2024-04-26,PASS,11,1100.0,1,0.0,0.0,0.0
2024-04-26,SIM,5,5000.0,2,0.0,0.0,-1.0
2024-04-26,SUPERVISION,12,60000.0,5,2.0,10000.0,-1.0
2024-04-27,PASS,11,1100.0,1,0.0,0.0,0.0
2024-04-27,SIM,5,5000.0,2,0.0,0.0,0.0
2024-04-27,SUPERVISION,12,60000.0,5,0.0,0.0,0.0
2024-04-28,PASS,11,1100.0,1,0.0,0.0,0.0
2024-04-28,SIM,5,5000.0,2,0.0,0.0,0.0
2024-04-28,SUPERVISION,11,55000.0,6,-1.0,-5000.0,1.0
2024-04-29,PASS,11,1100.0,1,0.0,0.0,0.0
2024-04-29,SIM,5,5000.0,3,0.0,0.0,1.0
2024-04-29,SUPERVISION,11,55000.0,5,0.0,0.0,-1.0
2024-04-30,PASS,10,1000.0,1,-1.0,-100.0,0.0
2024-04-30,SIM,6,6000.0,3,1.0,1000.0,0.0
2024-04-30,SUPERVISION,12,60000.0,4,1.0,5000.0,-1.0
2024-05-01,PASS,13,1300.0,1,3.0,300.0,0.0
2024-05-01,SIM,6,6000.0,3,0.0,0.0,0.0
2024-05-01,SUPERVISION,10,50000.0,4,-2.0,-10000.0,0.0
2024-05-02,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-02,SIM,3,3000.0,4,-3.0,-3000.0,1.0
2024-05-02,SUPERVISION,11,55000.0,5,1.0,5000.0,1.0
2024-05-03,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-03,SIM,3,3000.0,4,0.0,0.0,0.0
2024-05-03,SUPERVISION,12,60000.0,4,1.0,5000.0,-1.0
2024-05-04,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-04,SIM,4,4000.0,4,1.0,1000.0,0.0
2024-05-04,SUPERVISION,12,60000.0,3,0.0,0.0,-1.0
2024-05-05,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-05,SIM,5,5000.0,3,1.0,1000.0,-1.0
2024-05-05,SUPERVISION,11,55000.0,4,-1.0,-5000.0,1.0
2024-05-06,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-06,SIM,5,5000.0,3,0.0,0.0,0.0
2024-05-06,SUPERVISION,11,55000.0,4,0.0,0.0,0.0
2024-05-07,PASS,12,1200.0,1,-1.0,-100.0,0.0
2024-05-07,SIM,5,5000.0,3,0.0,0.0,0.0
2024-05-07,SUPERVISION,12,60000.0,4,1.0,5000.0,0.0
2024-05-08,PASS,11,1100.0,1,-1.0,-100.0,0.0
2024-05-08,SIM,5,5000.0,3,0.0,0.0,0.0
2024-05-08,SUPERVISION,12,60000.0,5,0.0,0.0,1.0
2024-05-09,PASS,11,1100.0,1,0.0,0.0,0.0
2024-05-09,SIM,5,5000.0,5,0.0,0.0,2.0
2024-05-09,SUPERVISION,12,60000.0,3,0.0,0.0,-2.0
2024-05-10,PASS,12,1200.0,1,1.0,100.0,0.0
2024-05-10,SIM,5,5000.0,3,0.0,0.0,-2.0
2024-05-10,SUPERVISION,13,65000.0,3,1.0,5000.0,0.0
2024-05-11,PASS,13,1300.0,1,1.0,100.0,0.0
2024-05-11,SIM,4,4000.0,3,-1.0,-1000.0,0.0
2024-05-11,SUPERVISION,12,60000.0,4,-1.0,-5000.0,1.0
2024-05-12,PASS,12,1200.0,2,-1.0,-100.0,1.0
2024-05-12,SIM,5,5000.0,3,1.0,1000.0,0.0
2024-05-12,SUPERVISION,11,55000.0,4,-1.0,-5000.0,0.0
2024-05-13,PASS,13,1300.0,1,1.0,100.0,-1.0
2024-05-13,SIM,5,5000.0,3,0.0,0.0,0.0
2024-05-13,SUPERVISION,11,55000.0,4,0.0,0.0,0.0
2024-05-14,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-14,SIM,4,4000.0,4,-1.0,-1000.0,1.0
2024-05-14,SUPERVISION,11,55000.0,4,0.0,0.0,0.0
2024-05-15,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-15,SIM,4,4000.0,5,0.0,0.0,1.0
2024-05-15,SUPERVISION,11,55000.0,3,0.0,0.0,-1.0
2024-05-16,PASS,14,1400.0,2,1.0,100.0,1.0
2024-05-16,SIM,4,4000.0,3,0.0,0.0,-2.0
2024-05-16,SUPERVISION,12,60000.0,3,1.0,5000.0,0.0
2024-05-17,PASS,13,1300.0,1,-1.0,-100.0,-1.0
2024-05-17,SIM,3,3000.0,3,-1.0,-1000.0,0.0
2024-05-17,SUPERVISION,13,65000.0,5,1.0,5000.0,2.0
2024-05-18,PASS,13,1300.0,2,0.0,0.0,1.0
2024-05-18,SIM,3,3000.0,3,0.0,0.0,0.0
2024-05-18,SUPERVISION,14,70000.0,3,1.0,5000.0,-2.0
2024-05-19,PASS,13,1300.0,1,0.0,0.0,-1.0
2024-05-19,SIM,4,4000.0,3,1.0,1000.0,0.0
2024-05-19,SUPERVISION,14,70000.0,3,0.0,0.0,0.0
2024-05-20,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-20,SIM,3,3000.0,4,-1.0,-1000.0,1.0
2024-05-20,SUPERVISION,14,70000.0,3,0.0,0.0,0.0
2024-05-21,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-21,SIM,4,4000.0,4,1.0,1000.0,0.0
2024-05-21,SUPERVISION,13,65000.0,3,-1.0,-5000.0,0.0
2024-05-22,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-22,SIM,3,3000.0,4,-1.0,-1000.0,0.0
2024-05-22,SUPERVISION,14,70000.0,3,1.0,5000.0,0.0
2024-05-23,PASS,12,1200.0,1,-1.0,-100.0,0.0
2024-05-23,SIM,4,4000.0,3,1.0,1000.0,-1.0
2024-05-23,SUPERVISION,14,70000.0,4,0.0,0.0,1.0
2024-05-24,PASS,12,1200.0,2,0.0,0.0,1.0
2024-05-24,SIM,3,3000.0,3,-1.0,-1000.0,0.0
2024-05-24,SUPERVISION,14,70000.0,4,0.0,0.0,0.0
2024-05-25,PASS,13,1300.0,1,1.0,100.0,-1.0
2024-05-25,SIM,5,5000.0,3,2.0,2000.0,0.0
2024-05-25,SUPERVISION,12,60000.0,4,-2.0,-10000.0,0.0
2024-05-26,PASS,13,1300.0,1,0.0,0.0,0.0
2024-05-26,SIM,5,5000.0,3,0.0,0.0,0.0
2024-05-26,SUPERVISION,12,60000.0,4,0.0,0.0,0.0
2024-05-27,PASS,15,1500.0,1,2.0,200.0,0.0
2024-05-27,SIM,4,4000.0,3,-1.0,-1000.0,0.0
2024-05-27,SUPERVISION,11,55000.0,4,-1.0,-5000.0,0.0
2024-05-28,PASS,14,1400.0,1,-1.0,-100.0,0.0
2024-05-28,SIM,4,4000.0,3,0.0,0.0,0.0
2024-05-28,SUPERVISION,11,55000.0,5,0.0,0.0,1.0
2024-05-29,PASS,12,1200.0,1,-2.0,-200.0,0.0
2024-05-29,SIM,5,5000.0,3,1.0,1000.0,0.0
2024-05-29,SUPERVISION,13,65000.0,4,2.0,10000.0,-1.0
2024-05-30,PASS,12,1200.0,1,0.0,0.0,0.0
2024-05-30,SIM,4,4000.0,3,-1.0,-1000.0,0.0
2024-05-30,SUPERVISION,11,55000.0,7,-2.0,-10000.0,3.0
2024-05-31,PASS,12,1200.0,1,0.0,0.0,0.0
2024-05-31,SIM,5,5000.0,3,1.0,1000.0,0.0
2024-05-31,SUPERVISION,10,50000.0,7,-1.0,-5000.0,0.0
2024-06-01,PASS,11,1100.0,1,-1.0,-100.0,0.0
2024-06-01,SIM,5,5000.0,2,0.0,0.0,-1.0
2024-06-01,SUPERVISION,10,50000.0,9,0.0,0.0,2.0
2024-06-02,PASS,11,1100.0,1,0.0,0.0,0.0
2024-06-02,SIM,4,4000.0,2,-1.0,-1000.0,0.0
2024-06-02,SUPERVISION,12,60000.0,8,2.0,10000.0,-1.0
2024-06-03,PASS,11,1100.0,1,0.0,0.0,0.0
2024-06-03,SIM,4,4000.0,4,0.0,0.0,2.0
2024-06-03,SUPERVISION,11,55000.0,7,-1.0,-5000.0,-1.0
2024-06-04,PASS,11,1100.0,1,0.0,0.0,0.0
2024-06-04,SIM,6,6000.0,3,2.0,2000.0,-1.0
2024-06-04,SUPERVISION,10,50000.0,7,-1.0,-5000.0,0.0
2024-06-05,PASS,11,1100.0,1,0.0,0.0,0.0
2024-06-05,SIM,6,6000.0,2,0.0,0.0,-1.0
2024-06-05,SUPERVISION,10,50000.0,8,0.0,0.0,1.0
2024-06-06,PASS,12,1200.0,1,1.0,100.0,0.0
2024-06-06,SIM,3,3000.0,4,-3.0,-3000.0,2.0
2024-06-06,SUPERVISION,11,55000.0,7,1.0,5000.0,-1.0
2024-06-07,PASS,11,1100.0,1,-1.0,-100.0,0.0
2024-06-07,SIM,3,3000.0,3,0.0,0.0,-1.0
2024-06-07,SUPERVISION,12,60000.0,8,1.0,5000.0,1.0
2024-06-08,PASS,11,1100.0,1,0.0,0.0,0.0
2024-06-08,SIM,3,3000.0,3,0.0,0.0,0.0
2024-06-08,SUPERVISION,13,65000.0,7,1.0,5000.0,-1.0
2024-06-09,PASS,10,1000.0,2,-1.0,-100.0,1.0
2024-06-09,SIM,4,4000.0,3,1.0,1000.0,0.0
2024-06-09,SUPERVISION,11,55000.0,8,-2.0,-10000.0,1.0
2024-06-10,PASS,10,1000.0,2,0.0,0.0,0.0
2024-06-10,SIM,4,4000.0,2,0.0,0.0,-1.0
2024-06-10,SUPERVISION,12,60000.0,8,1.0,5000.0,0.0
2024-06-11,PASS,10,1000.0,1,0.0,0.0,-1.0
2024-06-11,SIM,5,5000.0,2,1.0,1000.0,0.0
2024-06-11,SUPERVISION,11,55000.0,9,-1.0,-5000.0,1.0
2024-06-12,PASS,10,1000.0,2,0.0,0.0,1.0
2024-06-12,SIM,4,4000.0,3,-1.0,-1000.0,1.0
2024-06-12,SUPERVISION,12,60000.0,7,1.0,5000.0,-2.0
2024-06-13,PASS,10,1000.0,2,0.0,0.0,0.0
2024-06-13,SIM,4,4000.0,3,0.0,0.0,0.0
2024-06-13,SUPERVISION,12,60000.0,7,0.0,0.0,0.0
2024-06-14,PASS,10,1000.0,2,0.0,0.0,0.0
2024-06-14,SIM,4,4000.0,2,0.0,0.0,-1.0
2024-06-14,SUPERVISION,12,60000.0,8,0.0,0.0,1.0
2024-06-15,PASS,10,1000.0,2,0.0,0.0,0.0
2024-06-15,SIM,4,4000.0,2,0.0,0.0,0.0
2024-06-15,SUPERVISION,12,60000.0,8,0.0,0.0,0.0
2024-06-16,PASS,11,1100.0,2,1.0,100.0,0.0
2024-06-16,SIM,4,4000.0,3,0.0,0.0,1.0
2024-06-16,SUPERVISION,12,60000.0,6,0.0,0.0,-2.0
2024-06-17,PASS,10,1000.0,2,-1.0,-100.0,0.0
2024-06-17,SIM,4,4000.0,3,0.0,0.0,0.0
2024-06-17,SUPERVISION,13,65000.0,6,1.0,5000.0,0.0
2024-06-18,PASS,9,900.0,3,-1.0,-100.0,1.0
2024-06-18,SIM,4,4000.0,2,0.0,0.0,-1.0
2024-06-18,SUPERVISION,14,70000.0,6,1.0,5000.0,0.0
2024-06-19,PASS,8,800.0,2,-1.0,-100.0,-1.0
2024-06-19,SIM,5,5000.0,2,1.0,1000.0,0.0
2024-06-19,SUPERVISION,14,70000.0,7,0.0,0.0,1.0
2024-06-20,PASS,9,900.0,2,1.0,100.0,0.0
2024-06-20,SIM,4,4000.0,2,-1.0,-1000.0,0.0
2024-06-20,SUPERVISION,14,70000.0,7,0.0,0.0,0.0
2024-06-21,PASS,9,900.0,2,0.0,0.0,0.0
2024-06-21,SIM,4,4000.0,3,0.0,0.0,1.0
2024-06-21,SUPERVISION,13,65000.0,7,-1.0,-5000.0,0.0
2024-06-22,PASS,8,800.0,2,-1.0,-100.0,0.0
2024-06-22,SIM,4,4000.0,3,0.0,0.0,0.0
2024-06-22,SUPERVISION,14,70000.0,7,1.0,5000.0,0.0
2024-06-23,PASS,8,800.0,2,0.0,0.0,0.0
2024-06-23,SIM,6,6000.0,2,2.0,2000.0,-1.0
2024-06-23,SUPERVISION,13,65000.0,7,-1.0,-5000.0,0.0
2024-06-24,PASS,9,900.0,2,1.0,100.0,0.0
2024-06-24,SIM,5,5000.0,2,-1.0,-1000.0,0.0
2024-06-24,SUPERVISION,13,65000.0,7,0.0,0.0,0.0
2024-06-25,PASS,8,800.0,2,-1.0,-100.0,0.0
2024-06-25,SIM,3,3000.0,2,-2.0,-2000.0,0.0
2024-06-25,SUPERVISION,15,75000.0,8,2.0,10000.0,1.0
2024-06-26,PASS,9,900.0,2,1.0,100.0,0.0
2024-06-26,SIM,3,3000.0,2,0.0,0.0,0.0
2024-06-26,SUPERVISION,15,75000.0,7,0.0,0.0,-1.0
2024-06-27,PASS,8,800.0,2,-1.0,-100.0,0.0
2024-06-27,SIM,3,3000.0,3,0.0,0.0,1.0
2024-06-27,SUPERVISION,16,80000.0,6,1.0,5000.0,-1.0
2024-06-28,PASS,8,800.0,2,0.0,0.0,0.0
2024-06-28,SIM,3,3000.0,3,0.0,0.0,0.0
2024-06-28,SUPERVISION,16,80000.0,6,0.0,0.0,0.0
2024-06-29,PASS,8,800.0,2,0.0,0.0,0.0
2024-06-29,SIM,3,3000.0,3,0.0,0.0,0.0
2024-06-29,SUPERVISION,16,80000.0,6,0.0,0.0,0.0
2024-06-30,PASS,8,800.0,3,0.0,0.0,1.0
2024-06-30,SIM,3,3000.0,3,0.0,0.0,0.0
2024-06-30,SUPERVISION,15,75000.0,6,-1.0,-5000.0,0.0
2024-07-01,PASS,8,800.0,2,0.0,0.0,-1.0
2024-07-01,SIM,4,4000.0,4,1.0,1000.0,1.0
2024-07-01,SUPERVISION,14,70000.0,6,-1.0,-5000.0,0.0
2024-07-02,PASS,8,800.0,2,0.0,0.0,0.0
2024-07-02,SIM,4,4000.0,3,0.0,0.0,-1.0
2024-07-02,SUPERVISION,14,70000.0,7,0.0,0.0,1.0
2024-07-03,PASS,8,800.0,3,0.0,0.0,1.0
2024-07-03,SIM,5,5000.0,3,1.0,1000.0,0.0
2024-07-03,SUPERVISION,13,65000.0,6,-1.0,-5000.0,-1.0
2024-07-04,PASS,8,800.0,2,0.0,0.0,-1.0
2024-07-04,SIM,5,5000.0,3,0.0,0.0,0.0
2024-07-04,SUPERVISION,14,70000.0,6,1.0,5000.0,0.0
2024-07-05,PASS,8,800.0,3,0.0,0.0,1.0
2024-07-05,SIM,5,5000.0,3,0.0,0.0,0.0
2024-07-05,SUPERVISION,13,65000.0,6,-1.0,-5000.0,0.0
2024-07-06,PASS,8,800.0,1,0.0,0.0,-2.0
2024-07-06,SIM,5,5000.0,3,0.0,0.0,0.0
2024-07-06,SUPERVISION,14,70000.0,7,1.0,5000.0,1.0
2024-07-07,PASS,8,800.0,1,0.0,0.0,0.0
2024-07-07,SIM,5,5000.0,3,0.0,0.0,0.0
2024-07-07,SUPERVISION,15,75000.0,6,1.0,5000.0,-1.0
2024-07-08,PASS,8,800.0,1,0.0,0.0,0.0
2024-07-08,SIM,5,5000.0,4,0.0,0.0,1.0
2024-07-08,SUPERVISION,14,70000.0,6,-1.0,-5000.0,0.0
2024-07-09,PASS,8,800.0,2,0.0,0.0,1.0
2024-07-09,SIM,5,5000.0,3,0.0,0.0,-1.0
2024-07-09,SUPERVISION,14,70000.0,6,0.0,0.0,0.0
2024-07-10,PASS,8,800.0,1,0.0,0.0,-1.0
2024-07-10,SIM,5,5000.0,3,0.0,0.0,0.0
2024-07-10,SUPERVISION,14,70000.0,7,0.0,0.0,1.0
